fraud_flag,payment_id,hashed_ip,device,version,adjusted_pmt_created_at,merchant_name,hashed_consumer_id,adjusted_acc_created_at,amount,hashed_buyer_email,hashed_consumer_email,hashed_buyer_phone,hashed_consumer_phone,consumer_phone_age,merchant_account_age,ltv,hashed_zip,consumer_gender,consumer_age
,7834,ip_4971,iPhone OS,13,2021-04-28 23:25:11.243000,Blue Shop,consumer_317,2018-08-25 22:48:42.348000,16390,email_0000483@i.softbank.jp,email_0000483@i.softbank.jp,819000007857,819000007857,13,0,0,5838134,Female,47
,7835,ip_4971,iPhone OS,13,2021-04-28 23:28:06.726000,Blue Shop,consumer_317,2018-08-25 22:48:42.348000,16390,email_0000483@i.softbank.jp,email_0000483@i.softbank.jp,819000007857,819000007857,128,0,0,5838134,Male,30
,7836,ip_4972,iPhone OS,13,2021-04-26 18:36:43.822000,Red Shop,consumer_1756,2021-04-26 18:37:15.291000,12800,email_000003581@gmail.com,email_000003581@gmail.com,818000002051,818000002051,142,0,0,4668094,Female,55
,7837,ip_4973,iPhone OS,13,2021-04-27 01:35:30.450000,Blue Shop,consumer_2345,2021-04-27 01:37:35.946000,3354,email_00000000002531@gmail.com,email_00000000002531@gmail.com,818000001499,818000001439,102,0,0,3858116,Male,56
,7838,ip_4974,iPhone OS,13,2021-04-30 18:50:12.815000,Red Shop,consumer_7473,2020-09-23 12:28:25.100000,750,email_000000000006518@docomo.ne.jp,email_000000000006518@docomo.ne.jp,818000003886,818000003886,25,702,1120,5428296,Female,62
,7839,ip_4975,iPhone OS,13,2021-04-30 19:42:52.040000,Blue Shop,consumer_6235,2021-04-30 19:43:03.456000,22000,email_000000602@i.softbank.jp,email_000000602@i.softbank.jp,818000004623,818000004623,15,0,0,6330314,Female,69
,7840,ip_4975,iPhone OS,13,2021-04-30 19:44:53.623000,Blue Shop,consumer_6235,2021-04-30 19:43:03.456000,22000,email_000000602@i.softbank.jp,email_000000602@i.softbank.jp,818000004623,818000004623,187,0,0,6330314,Female,50
,7841,ip_4976,iPhone OS,13,2021-05-03 23:19:18.328000,Blue Shop,consumer_4665,2021-05-03 23:19:28.265000,6490,email_00000000002520@gmail.com,email_00000000002520@gmail.com,818000003297,818000003297,3,0,0,1224612,Female,31
,7842,ip_4977,Android,7,2021-05-08 22:07:22.120000,Blue Shop,consumer_2919,2021-05-08 22:07:36.805000,2040,email_00000004902@gmail.com,email_00000004902@gmail.com,819000007369,819000007369,32,0,0,3858117,Male,28
,7843,ip_4978,iPhone OS,13,2021-05-07 17:04:36.757000,Red Shop,consumer_529,2020-12-29 17:25:25.290000,5980,email_00000000000003118@gmail.com,email_00000000000003118@gmail.com,818000003868,818000003868,159,132,15000,4198093,Male,56
,7844,ip_4979,iPhone OS,13,2021-04-27 20:06:13.117000,Red Shop,consumer_671,2021-01-24 15:21:57.296000,33000,email_00000000000000471@gmail.com,email_00000000000000471@gmail.com,819000008066,819000008066,121,316,7300,6330296,,65
,7845,ip_4980,iPhone OS,13,2021-04-30 17:12:20.477000,Blue Shop,consumer_5959,2021-04-30 17:12:27.760000,7700,email_00007365@gmail.com,email_00007365@gmail.com,819000008139,819000008139,146,0,0,6498098,Male,52
,7846,ip_4981,Android,8,2021-05-06 17:49:22.945000,Red Shop,consumer_6884,2021-05-06 17:49:36.163000,11400,email_0000004981@gmail.com,email_0000004981@gmail.com,814500000119,819000008195,190,336,300,4808126,Female,31
,7847,ip_4982,iPhone OS,13,2021-05-06 10:39:39.880000,Red Shop,consumer_102,2019-12-03 14:41:28.971000,19000,email_000000000000003309@docomo.ne.jp,email_000000000000003309@docomo.ne.jp,818000001774,818000001774,27,100,500,2608932,,60
,7848,ip_4982,iPhone OS,13,2021-05-06 10:38:35.151000,Red Shop,consumer_102,2019-12-03 14:41:28.971000,19000,email_000000000000003309@docomo.ne.jp,email_000000000000003309@docomo.ne.jp,818000001774,818000001774,147,100,500,2608932,Female,19
,7849,ip_4982,iPhone OS,13,2021-05-06 10:41:35.712000,Red Shop,consumer_102,2019-12-03 14:41:28.971000,4600,email_000000000000003309@docomo.ne.jp,email_000000000000003309@docomo.ne.jp,818000001774,818000001774,170,100,500,2608932,Female,59
,7850,ip_4983,Windows NT,6,2021-04-29 20:27:39.421000,Red Shop,consumer_5252,2021-04-29 20:15:44.228000,13500,email_000005331@gmail.com,email_000005331@gmail.com,817000000681,817000000681,136,0,0,1236893,Male,44
,7851,ip_4983,Windows NT,6,2021-04-29 20:15:31.562000,Red Shop,consumer_5252,2021-04-29 20:15:44.228000,17555,email_000005331@gmail.com,email_000005331@gmail.com,817000000681,817000000681,190,0,0,1236893,,51
,7852,ip_4983,Windows NT,6,2021-04-29 20:23:09.612000,Red Shop,consumer_5252,2021-04-29 20:15:44.228000,17555,email_000005331@gmail.com,email_000005331@gmail.com,817000000681,817000000681,13,0,0,1236893,,22
,7853,ip_4984,iPhone OS,13,2021-04-30 22:11:27.491000,Blue Shop,consumer_6329,2021-04-30 22:11:41.057000,6700,email_000000000001868@docomo.ne.jp,email_000000000001868@docomo.ne.jp,819000006415,819000006415,40,0,0,4958093,Female,60
,7854,ip_4985,iPhone OS,13,2021-05-03 13:58:43.988000,Red Shop,consumer_1314,2021-04-10 06:49:35.007000,3420,email_0000000370@gmail.com,email_000000000327@ninus.ocn.ne.jp,817000000247,817000000752,17,733,2600,5038093,Female,50
,7855,ip_4985,iPhone OS,13,2021-05-03 13:48:02.641000,Red Shop,consumer_1314,2021-04-10 06:49:35.007000,3420,email_0000000370@gmail.com,email_000000000327@ninus.ocn.ne.jp,817000000247,817000000752,90,733,2600,5038093,Male,45
,7856,ip_4986,iPhone OS,13,2021-05-06 21:33:39.230000,Blue Shop,consumer_7220,2021-05-06 21:35:16.608000,12880,email_0000007261@docomo.ne.jp,email_0000007261@docomo.ne.jp,818000004216,818000004216,116,0,0,6258108,Male,29
,7857,ip_4987,iPhone OS,13,2021-05-05 11:57:52.554000,Red Shop,consumer_5530,2021-05-04 23:11:22.715000,34000,email_00000006400@gmail.com,email_00000006400@gmail.com,818000002055,818000002055,176,0,0,4778147,Male,32
,7858,ip_4988,iPhone OS,13,2021-05-02 23:45:48.392000,Blue Shop,consumer_3717,2021-05-02 23:45:56.301000,28490,email_000003661@icloud.com,email_000003661@icloud.com,819000005148,819000005148,178,0,0,3479003,Female,52
,7859,ip_4988,iPhone OS,13,2021-05-03 00:25:53.828000,Blue Shop,consumer_3717,2021-05-02 23:45:56.301000,13200,email_000003661@icloud.com,email_000003661@icloud.com,818000001269,819000005148,177,0,0,1217900,Male,40
,7860,ip_4988,iPhone OS,13,2021-05-03 01:27:57.147000,Blue Shop,consumer_3717,2021-05-02 23:45:56.301000,13200,email_000003661@icloud.com,email_006591@icloud.com,818000001269,819000005148,57,0,0,1217900,Female,30
,7861,ip_4988,iPhone OS,13,2021-05-02 23:47:39.259000,Blue Shop,consumer_3717,2021-05-02 23:45:56.301000,28490,email_000003661@icloud.com,email_000003661@icloud.com,819000005148,819000005148,89,0,0,3479003,,52
,7862,ip_4989,iPhone OS,13,2021-04-30 22:32:04.677000,Red Shop,consumer_6362,2021-04-30 22:24:22.043000,29911,email_000003863@icloud.com,email_000003863@icloud.com,818000001089,818000001089,79,0,0,6528803,,57
,7863,ip_4989,iPhone OS,13,2021-04-30 22:24:15.039000,Red Shop,consumer_6362,2021-04-30 22:24:22.043000,29911,email_000003863@icloud.com,email_000003863@icloud.com,818000001089,818000001089,4,0,0,6528803,,70
,7864,ip_4990,iPhone OS,13,2021-04-30 12:45:53.648000,Red Shop,consumer_5790,2021-04-30 12:46:05.263000,4300,email_000003940@icloud.com,email_000003940@icloud.com,819000006077,819000006077,193,0,0,6088894,Female,22
,7865,ip_4991,iPhone OS,13,2021-05-02 22:37:32.558000,Blue Shop,consumer_1234,2020-06-02 22:36:36.560000,8980,email_000000000006475@i.softbank.jp,email_000000000006475@i.softbank.jp,817000000511,817000000511,7,0,0,5208153,Male,66
,7866,ip_4991,iPhone OS,13,2021-05-02 22:34:58.249000,Blue Shop,consumer_1234,2020-06-02 22:36:36.560000,8980,email_000000000006475@i.softbank.jp,email_000000000006475@i.softbank.jp,817000000511,817000000511,3,0,0,5208153,Male,69
,7867,ip_4991,iPhone OS,13,2021-05-02 22:35:26.329000,Blue Shop,consumer_1234,2020-06-02 22:36:36.560000,8980,email_000000000006475@i.softbank.jp,email_000000000006475@i.softbank.jp,817000000511,817000000511,103,0,0,5208153,,36
,7868,ip_4992,iPhone OS,13,2021-04-27 01:34:11.838000,Red Shop,consumer_1008,2021-03-19 12:49:11.115000,1720,email_000000000000079@au.com,email_000000000000079@au.com,817000000426,817000000868,70,409,3000,2959006,Male,52
,7869,ip_4993,iPhone OS,12,2021-05-07 20:16:15.288000,Blue Shop,consumer_2648,2021-05-07 20:16:22.602000,1710,email_00000000000001281@ezweb.ne.jp,email_00000000000001281@ezweb.ne.jp,819000007074,819000007074,98,0,0,2598945,,64
,7870,ip_4994,iPhone OS,13,2021-04-28 21:08:02.520000,Blue Shop,consumer_4223,2021-04-28 21:08:15.171000,7710,email_000000004933@icloud.com,email_000000004933@icloud.com,818000001749,818000001749,26,0,0,1217899,Male,50
,7871,ip_4995,iPhone OS,13,2021-05-05 18:00:04.921000,Blue Shop,consumer_6228,2021-05-05 18:00:17.018000,7276,email_0005684@docomo.ne.jp,email_0005684@docomo.ne.jp,818000001763,818000001763,72,0,0,2818106,Male,29
,7872,ip_4996,Android,8,2021-04-29 06:49:58.373000,Red Shop,consumer_4535,2021-04-28 22:09:55.173000,34200,email_0000005547@docomo.ne.jp,email_0000005547@docomo.ne.jp,818000001779,818000001779,19,0,0,3159025,Male,65
,7873,ip_4996,Android,8,2021-04-29 06:52:08.795000,Red Shop,consumer_4535,2021-04-28 22:09:55.173000,34200,email_0000005547@docomo.ne.jp,email_0000005547@docomo.ne.jp,818000001779,818000001779,53,0,0,3159025,Female,18
,7874,ip_4996,Android,8,2021-04-29 06:56:41.224000,Red Shop,consumer_4535,2021-04-28 22:09:55.173000,34200,email_0000005547@docomo.ne.jp,email_0000005547@docomo.ne.jp,818000001779,818000001779,72,0,0,3159025,,38
,7875,ip_4997,iPhone OS,13,2021-05-07 22:16:01.701000,Red Shop,consumer_1347,2021-04-05 20:59:22.690000,16500,email_00000000007352@icloud.com,email_00000000007352@icloud.com,818000004437,818000004437,47,0,0,3138098,Male,64
,7876,ip_4997,iPhone OS,13,2021-05-07 22:33:28.931000,Red Shop,consumer_1347,2021-04-05 20:59:22.690000,16500,email_00000000007352@icloud.com,email_00000000007352@icloud.com,818000004437,818000004437,64,0,0,3138098,Female,50
,7877,ip_4997,iPhone OS,13,2021-05-07 22:10:54.905000,Red Shop,consumer_1347,2021-04-05 20:59:22.690000,16500,email_00000000007352@icloud.com,email_00000000007352@icloud.com,818000004437,818000004437,63,0,0,3138098,,62
,7878,ip_4997,iPhone OS,13,2021-05-07 22:13:06.713000,Red Shop,consumer_1347,2021-04-05 20:59:22.690000,9000,email_00000000007352@icloud.com,email_00000000007352@icloud.com,818000004437,818000004437,192,0,0,3138098,,65
,7879,ip_4998,Android,9,2021-05-02 14:07:57.445000,Red Shop,consumer_3206,2021-05-02 12:02:20.367000,5000,email_000001527@gmail.com,email_000001527@gmail.com,819000007875,819000007875,199,0,0,3151298,Male,62
,7880,ip_4999,iPhone OS,13,2021-04-29 23:00:57.265000,Blue Shop,consumer_5399,2021-04-29 22:57:50.112000,34720,email_00000000000000000000000006472@docomo.ne.jp,email_00000000000000000000000006472@docomo.ne.jp,818000001527,818000001527,5,0,0,4648105,Female,46
,7881,ip_4999,iPhone OS,13,2021-04-29 22:57:37.568000,Blue Shop,consumer_5399,2021-04-29 22:57:50.112000,34720,email_00000000000000000000000006472@docomo.ne.jp,email_00000000000000000000000006472@docomo.ne.jp,818000001527,818000001527,17,0,0,4648105,Male,37
,7882,ip_5000,iPhone OS,13,2021-04-26 23:28:18.884000,Blue Shop,consumer_1643,2021-04-26 23:28:30.741000,9800,email_0000004589@ezweb.ne.jp,email_0000004589@ezweb.ne.jp,813500000085,818000004739,18,0,0,3878177,Female,21
,7883,ip_5001,Android,10,2021-05-03 09:50:21.874000,Red Shop,consumer_3860,2021-05-03 09:50:32.730000,2912,email_000000004429@docomo.ne.jp,email_000000004429@docomo.ne.jp,818000004246,818000004246,111,0,0,4068156,Male,27
,7884,ip_5001,Android,10,2021-05-03 09:51:37.787000,Red Shop,consumer_3860,2021-05-03 09:50:32.730000,2912,email_000000004429@docomo.ne.jp,email_000000004429@docomo.ne.jp,818000004246,818000004246,120,0,0,4068156,Female,18
,7885,ip_5001,Android,10,2021-05-03 09:55:49.318000,Red Shop,consumer_3860,2021-05-03 09:50:32.730000,2912,email_000000004429@docomo.ne.jp,email_000000004429@docomo.ne.jp,818000004246,818000004246,153,0,0,4068156,Male,49
,7886,ip_5001,Android,10,2021-05-03 19:03:36.515000,Red Shop,consumer_3860,2021-05-03 09:50:32.730000,2912,email_000000004429@docomo.ne.jp,email_000000004429@docomo.ne.jp,818000004246,818000004246,4,0,0,4068156,Male,68
,7887,ip_5002,iPhone OS,13,2021-04-26 14:22:05.229000,Red Shop,consumer_843,2021-02-26 18:32:38.656000,1350,email_00000000000007045@yahoo.co.jp,email_00000000000007045@yahoo.co.jp,819000005443,819000005443,62,126,4100,6568115,Female,39
,7888,ip_5003,Android,9,2021-04-26 22:01:42.497000,Red Shop,consumer_1962,2021-04-17 17:48:36.893000,800,email_00000000004011@yahoo.co.jp,email_00000000004011@yahoo.co.jp,819000007905,819000007905,170,365,728,2930657,,48
,7889,ip_5004,Android,5,2021-05-08 10:12:45.653000,Red Shop,consumer_2342,2021-04-24 20:24:35.003000,1700,email_0000003506@gmail.com,email_0000003506@gmail.com,818000004759,818000004759,59,11,8000,6598116,Female,26
,7890,ip_5004,Android,5,2021-05-08 12:10:28.266000,Red Shop,consumer_2342,2021-04-24 20:24:35.003000,500,email_0000003506@gmail.com,email_0000003506@gmail.com,818000004759,818000004759,3,11,8000,6598116,Male,47
,7891,ip_5004,Android,5,2021-05-08 12:13:25.151000,Red Shop,consumer_2342,2021-04-24 20:24:35.003000,500,email_0000003506@gmail.com,email_0000003506@gmail.com,818000004759,818000004759,164,11,8000,6598116,Female,16
,7892,ip_5005,iPhone OS,13,2021-05-07 11:58:50.022000,Red Shop,consumer_91,2019-11-18 09:05:03.509000,8500,email_00000006423@docomo.ne.jp,email_00000006423@docomo.ne.jp,817000000668,817000000668,85,463,6500,6428896,,26
,7893,ip_5005,iPhone OS,13,2021-05-07 11:42:03.006000,Red Shop,consumer_91,2019-11-18 09:05:03.509000,8500,email_00000006423@docomo.ne.jp,email_00000006423@docomo.ne.jp,817000000668,817000000668,193,463,6500,6428896,Female,60
,7894,ip_5005,iPhone OS,13,2021-05-07 07:42:38.126000,Red Shop,consumer_91,2019-11-18 09:05:03.509000,6000,email_00000006423@docomo.ne.jp,email_00000006423@docomo.ne.jp,817000000668,817000000668,150,463,6500,6428896,,47
,7895,ip_5006,Mac OS X,10,2021-05-03 20:29:22.931000,Blue Shop,consumer_4537,2021-05-03 20:30:13.675000,14000,email_0000008022@gmail.com,email_0000008022@gmail.com,818000004876,818000004876,20,0,0,6918170,Female,27
,7896,ip_5007,iPhone OS,13,2021-05-03 21:35:33.621000,Blue Shop,consumer_4418,2021-05-03 21:35:43.665000,3454,email_00000004560@icloud.com,email_00000004560@icloud.com,819000007391,819000007391,10,0,0,9618975,Male,52
,7897,ip_5008,iPhone OS,13,2021-05-06 22:02:54.761000,Blue Shop,consumer_7274,2021-05-06 22:03:13.187000,10500,email_00000525@docomo.ne.jp,email_00000525@docomo.ne.jp,818000004290,818000004290,157,0,0,7648917,Female,41
,7898,ip_5009,iPhone OS,13,2021-05-06 10:55:57.441000,Red Shop,consumer_6619,2021-05-01 08:51:51.554000,9310,email_000000001084@icloud.com,email_000000001084@icloud.com,819000006836,819000006836,121,59,4500,8476404,Female,22
,7899,ip_5009,iPhone OS,13,2021-05-06 10:54:54.449000,Red Shop,consumer_6619,2021-05-01 08:51:51.554000,9310,email_000000001084@icloud.com,email_000000001084@icloud.com,819000006836,819000006836,167,59,4500,8476404,Female,26
,7900,ip_5009,iPhone OS,13,2021-05-06 10:57:18.394000,Red Shop,consumer_6619,2021-05-01 08:51:51.554000,9310,email_000000001084@icloud.com,email_000000001084@icloud.com,819000006836,819000006836,51,59,4500,8476404,Female,38
,7901,ip_5009,iPhone OS,13,2021-05-06 10:53:50.881000,Red Shop,consumer_6619,2021-05-01 08:51:51.554000,9310,email_000000001084@icloud.com,email_000000001084@icloud.com,819000006836,819000006836,113,59,4500,8476404,Female,58
,7902,ip_5010,iPhone OS,13,2021-05-04 21:01:36.859000,Red Shop,consumer_5306,2021-05-04 20:52:26.670000,15000,email_000000005591@gmail.com,email_000000005591@gmail.com,819000006712,819000006712,2,14,1800,7649024,Male,57
,7903,ip_5010,iPhone OS,13,2021-05-04 21:06:42.662000,Red Shop,consumer_5306,2021-05-04 20:52:26.670000,15000,email_000000005591@gmail.com,email_000000005591@gmail.com,819000006712,819000006712,133,14,1800,7649024,Male,37
,7904,ip_5010,iPhone OS,13,2021-05-04 20:54:46.781000,Red Shop,consumer_5306,2021-05-04 20:52:26.670000,15000,email_000000005591@gmail.com,email_000000005591@gmail.com,819000006712,819000006712,96,14,1800,7649024,,19
,7905,ip_5010,iPhone OS,13,2021-05-04 20:55:24.693000,Red Shop,consumer_5306,2021-05-04 20:52:26.670000,15000,email_000000005591@gmail.com,email_000000005591@gmail.com,819000006712,819000006712,7,14,1800,7649024,Female,37
,7906,ip_5010,iPhone OS,13,2021-05-04 20:53:33.044000,Red Shop,consumer_5306,2021-05-04 20:52:26.670000,15000,email_000000005591@gmail.com,email_000000005591@gmail.com,819000006712,819000006712,153,14,1800,7649024,Female,59
,7907,ip_5010,iPhone OS,13,2021-05-04 20:52:04.629000,Red Shop,consumer_5306,2021-05-04 20:52:26.670000,15000,email_000000005591@gmail.com,email_000000005591@gmail.com,819000006712,819000006712,187,14,1800,7649024,Female,27
,7908,ip_5011,iPhone OS,13,2021-04-27 22:03:34.251000,Blue Shop,consumer_3353,2021-04-27 22:03:46.840000,14000,email_00005789@gmail.com,email_00005789@gmail.com,818000004447,818000004447,178,0,0,9538996,Female,49
,7909,ip_5011,iPhone OS,13,2021-04-27 22:03:58.739000,Blue Shop,consumer_3353,2021-04-27 22:03:46.840000,14000,email_00005789@gmail.com,email_00005789@gmail.com,818000004447,818000004447,32,0,0,9538996,,57
,7910,ip_5011,iPhone OS,13,2021-04-27 22:30:43.495000,Blue Shop,consumer_3353,2021-04-27 22:03:46.840000,14000,email_00005789@gmail.com,email_00005789@gmail.com,818000004447,818000004447,78,0,0,9538996,Male,48
,7911,ip_5011,iPhone OS,13,2021-04-27 22:10:20.024000,Blue Shop,consumer_3353,2021-04-27 22:03:46.840000,14000,email_00005789@gmail.com,email_00005789@gmail.com,818000004447,818000004447,46,0,0,9538996,Male,58
,7912,ip_5012,Android,9,2021-04-27 19:18:56.551000,Red Shop,consumer_3505,2021-04-27 19:19:46.208000,700,email_000000004134@docomo.ne.jp,email_000000004134@docomo.ne.jp,819000006323,819000006323,12,1441,2200,9198237,,69
,7913,ip_5013,iPhone OS,13,2021-04-28 15:48:21.840000,Blue Shop,consumer_4165,2021-04-28 15:48:37.208000,4400,email_000000001722@gmail.com,email_000000001722@gmail.com,818000001742,818000001742,7,0,0,1003810,Male,60
,7914,ip_5014,iPhone OS,13,2021-05-02 17:32:05.481000,Blue Shop,consumer_3489,2021-05-02 17:33:05.307000,1850,email_000000004533@gmail.com,email_000000004533@gmail.com,819000007350,819000007350,175,0,0,9639398,Male,53
,7915,ip_5015,iPhone OS,13,2021-05-01 10:53:09.012000,Red Shop,consumer_6631,2021-05-01 10:53:28.043000,2200,email_00000000000007499@docomo.ne.jp,email_00000000000007499@docomo.ne.jp,818000001797,818000001797,146,0,0,9548303,Female,33
,7916,ip_5016,iPhone OS,13,2021-04-29 00:45:26.475000,Blue Shop,consumer_4645,2021-04-29 00:45:36.241000,13000,email_00000006133@icloud.com,email_00000006133@icloud.com,819000005023,819000005023,62,0,0,1063810,Male,63
,7917,ip_5017,iPhone OS,13,2021-05-04 05:50:03.811000,Red Shop,consumer_2302,2021-04-20 16:38:41.314000,7890,email_000007367@gmail.com,email_000007367@gmail.com,818000001229,818000001229,52,413,36000,7639036,Male,64
,7918,ip_5017,iPhone OS,13,2021-05-04 05:51:08.741000,Red Shop,consumer_2302,2021-04-20 16:38:41.314000,7890,email_000007367@gmail.com,email_000007367@gmail.com,818000001229,818000001229,131,413,36000,7639036,Male,53
,7919,ip_5017,iPhone OS,13,2021-05-04 05:46:23.843000,Red Shop,consumer_2302,2021-04-20 16:38:41.314000,7890,email_000007367@gmail.com,email_000007367@gmail.com,818000001229,818000001229,15,413,36000,7639036,Male,54
,7920,ip_5018,Android,10,2021-04-26 22:56:05.247000,Red Shop,consumer_666,2021-01-29 10:01:39.602000,1700,email_000000225@gmail.com,email_000000225@gmail.com,817000000400,817000000400,5,153,863,9538094,,23
,7921,ip_5019,iPhone OS,13,2021-04-29 13:50:44.225000,Red Shop,consumer_4932,2021-04-29 13:50:57.055000,36575,email_0000002897@docomo.ne.jp,email_0000002897@docomo.ne.jp,818000004271,818000004271,128,0,0,9838138,,54
,7922,ip_5019,iPhone OS,13,2021-04-29 13:52:10.205000,Red Shop,consumer_4932,2021-04-29 13:50:57.055000,36575,email_0000002897@docomo.ne.jp,email_0000002897@docomo.ne.jp,818000004271,818000004271,48,0,0,9838138,,35
,7923,ip_5020,iPhone OS,11,2021-04-26 20:55:52.328000,Red Shop,consumer_2285,2021-04-26 20:56:04.722000,3000,email_00001261@yahoo.co.jp,email_00001261@yahoo.co.jp,818000003456,818000003455,121,0,0,9878103,Female,41
